sample identifier,injection id,data cube label,retention volume (mL),absorbance (mAU),pH (pH),temperature (degC),system flow (mL/min)
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35720.31640625,1.9695507287979126,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35721.62890625,1.9715631008148193,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35722.9375,1.971896767616272,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35724.2421875,1.9719640016555786,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35725.5546875,1.973421573638916,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35726.859375,1.9749640226364136,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35728.16796875,1.9756553173065186,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35729.4765625,1.9760711193084717,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35730.78515625,1.977431297302246,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35732.09375,1.9791358709335327,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35733.40234375,1.9809095859527588,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35734.70703125,1.9839091300964355,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35736.01953125,1.9866877794265747,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35737.32421875,1.9872652292251587,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35738.6328125,1.9863413572311401,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35739.94140625,1.9855313301086426,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35741.25,1.9849876165390015,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35742.55859375,1.9845550060272217,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35743.8671875,1.984989047050476,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35745.17578125,1.985209345817566,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35746.484375,1.984614610671997,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35747.7890625,1.9835377931594849,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35749.09765625,1.9822125434875488,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35750.40625,1.9809224605560303,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35751.7109375,1.981343388557434,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35753.01953125,1.9825164079666138,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35754.32421875,1.982296347618103,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35755.63671875,1.9815871715545654,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35756.9453125,1.9811570644378662,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35758.25,1.9810258150100708,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35759.5625,1.9808926582336426,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35760.87109375,1.9811714887619019,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35762.17578125,1.981788992881775,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35763.484375,1.9846135377883911,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35764.79296875,1.9881153106689453,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35766.1015625,1.9902855157852173,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35767.41015625,1.9903571605682373,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35768.71875,1.9896609783172607,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35770.02734375,1.989500880241394,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35771.33203125,1.9907333850860596,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35772.640625,1.990140438079834,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35773.953125,1.9888445138931274,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35775.2578125,1.9869492053985596,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35776.56640625,1.9844789505004883,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35777.875,1.982339859008789,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35779.18359375,1.9801771640777588,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35780.4921875,1.976341724395752,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35781.796875,1.9729149341583252,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35783.10546875,1.9718753099441528,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35784.41796875,1.9719996452331543,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35785.72265625,1.9726790189743042,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35787.02734375,1.9729684591293335,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35788.3359375,1.9734423160552979,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35789.64453125,1.9749974012374878,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35790.953125,1.9771500825881958,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35792.2578125,1.9800443649291992,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35793.5703125,1.9823774099349976,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35794.87890625,1.9833660125732422,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35796.18359375,1.9840989112854004,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35797.4921875,1.984604835510254,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35798.80078125,1.9850503206253052,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35800.109375,1.9856423139572144,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35801.41796875,1.9847124814987183,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35802.7265625,1.9827289581298828,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35804.03515625,1.9814488887786865,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35805.34375,1.9813710451126099,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35806.65234375,1.9818781614303589,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35807.9609375,1.981730341911316,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35809.265625,1.9804679155349731,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35810.57421875,1.979766845703125,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35811.8828125,1.980669617652893,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35813.19140625,1.9817655086517334,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35814.5,1.9819138050079346,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35815.80859375,1.9812313318252563,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35817.1171875,1.9803752899169922,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35818.42578125,1.9799485206604004,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35819.73046875,1.9803398847579956,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35821.0390625,1.9808670282363892,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35822.34765625,1.9795889854431152,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35823.65234375,1.9784809350967407,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35824.9609375,1.9787315130233765,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35826.26953125,1.9794726371765137,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35827.578125,1.9795235395431519,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35828.88671875,1.9787359237670898,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35830.19140625,1.9786770343780518,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35831.5,1.979864239692688,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35832.8125,1.9801173210144043,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35834.1171875,1.980211615562439,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35835.42578125,1.9799319505691528,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35836.734375,1.9792115688323975,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35838.04296875,1.9785642623901367,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35839.3515625,1.978407621383667,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35840.66015625,1.9780809879302979,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35841.96875,1.9776455163955688,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35843.27734375,1.9770843982696533,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35844.58203125,1.9763233661651611,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35845.89453125,1.9750688076019287,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35847.19921875,1.9736524820327759,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35848.5078125,1.97270929813385,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35849.81640625,1.9725067615509033,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35851.125,1.9728364944458008,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35852.43359375,1.9738138914108276,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35853.7421875,1.974623441696167,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35855.046875,1.9748294353485107,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35856.359375,1.9752610921859741,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35857.6640625,1.9762425422668457,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35858.96875,1.9772443771362305,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35860.27734375,1.9780521392822266,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35861.5859375,1.9791131019592285,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35862.89453125,1.9780807495117188,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35864.203125,1.9765630960464478,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35865.51171875,1.9763014316558838,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35866.8203125,1.9767948389053345,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35868.125,1.9771779775619507,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35869.43359375,1.9779945611953735,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35870.74609375,1.978979468345642,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35872.05078125,1.9786185026168823,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35873.359375,1.9773263931274414,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35874.66796875,1.9768906831741333,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35875.9765625,1.977123737335205,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35877.28515625,1.9771831035614014,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35878.59375,1.9775992631912231,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35879.90234375,1.9796439409255981,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35881.20703125,1.982100486755371,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35882.515625,1.9823534488677979,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35883.82421875,1.983503818511963,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35885.1328125,1.9845759868621826,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35886.44140625,1.9846214056015015,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35887.75,1.984202265739441,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35889.05859375,1.9847100973129272,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35890.3671875,1.9858465194702148,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35891.67578125,1.9858037233352661,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35892.98046875,1.9860728979110718,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35894.2890625,1.9870576858520508,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35895.59375,1.987128496170044,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35896.90234375,1.9860504865646362,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35898.2109375,1.9849748611450195,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35899.515625,1.9843559265136719,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35900.828125,1.982839822769165,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35902.13671875,1.9828951358795166,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35903.44140625,1.984936237335205,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35904.75390625,1.9859473705291748,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35906.05859375,1.9857103824615479,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35907.3671875,1.9859087467193604,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35908.67578125,1.9874277114868164,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35909.984375,1.9885348081588745,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35911.29296875,1.9864447116851807,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35912.59765625,1.9861345291137695,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35913.91015625,1.9866384267807007,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35915.21875,1.9866567850112915,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35916.52734375,1.985889196395874,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35917.8359375,1.983575701713562,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35919.14453125,1.980483055114746,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35920.44921875,1.978829264640808,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35921.7578125,1.978653073310852,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35923.0625,1.9786767959594727,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35924.375,1.976855754852295,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35925.68359375,1.975097417831421,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35926.98828125,1.9756416082382202,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35928.30078125,1.9773566722869873,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35929.60546875,1.9772499799728394,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35930.91015625,1.9763295650482178,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35932.21875,1.97465181350708,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35933.52734375,1.974091649055481,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35934.8359375,1.973734974861145,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35936.14453125,1.9726396799087524,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35937.44921875,1.9715057611465454,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35938.76171875,1.9714282751083374,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35940.06640625,1.9711756706237793,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35941.375,1.9723509550094604,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35942.6875,1.972732424736023,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35943.9921875,1.9723095893859863,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35945.30078125,1.9728986024856567,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35946.609375,1.9741121530532837,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35947.91796875,1.975726842880249,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35949.2265625,1.977716088294983,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35950.53125,1.9785221815109253,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35951.83984375,1.9792232513427734,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35953.15234375,1.9792792797088623,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35954.45703125,1.9778814315795898,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35955.765625,1.9771314859390259,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35957.07421875,1.9766392707824707,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35958.3828125,1.9753836393356323,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35959.69140625,1.9741615056991577,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35960.99609375,1.9738588333129883,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35962.30859375,1.9733221530914307,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35963.6171875,1.9726628065109253,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35964.921875,1.9724920988082886,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35966.23046875,1.9734352827072144,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35967.53515625,1.9743742942810059,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35968.84375,1.9743298292160034,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35970.15625,1.9748494625091553,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35971.4609375,1.9769666194915771,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35972.76953125,1.9771407842636108,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35974.078125,1.9779657125473022,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35975.38671875,1.9792413711547852,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35976.6953125,1.979793667793274,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35978.0,1.9792540073394775,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35979.30859375,1.978871464729309,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35980.6171875,1.9784188270568848,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35981.92578125,1.977217197418213,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35983.234375,1.976763129234314,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35984.54296875,1.9778960943222046,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35985.8515625,1.9798665046691895,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35987.16015625,1.9815258979797363,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35988.46484375,1.9817464351654053,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35989.7734375,1.9792190790176392,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35991.08203125,1.9759479761123657,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35992.390625,1.9749877452850342,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35993.69921875,1.9760783910751343,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35995.0078125,1.9769219160079956,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35996.31640625,1.9774593114852905,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35997.625,1.97793447971344,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,35998.93359375,1.9779974222183228,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36000.2421875,1.9774062633514404,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36001.546875,1.9764811992645264,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36002.8515625,1.9745807647705078,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36004.16015625,1.9727439880371094,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36005.46875,1.9731758832931519,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36006.77734375,1.9747685194015503,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36008.0859375,1.9756343364715576,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36009.390625,1.9749579429626465,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36010.703125,1.9743410348892212,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36012.01171875,1.974393367767334,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36013.31640625,1.9746977090835571,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36014.62890625,1.9752155542373657,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36015.93359375,1.9751691818237305,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36017.2421875,1.9746874570846558,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36018.55078125,1.9745482206344604,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36019.859375,1.9750927686691284,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36021.16796875,1.97556471824646,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36022.4765625,1.9736336469650269,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36023.78125,1.970984697341919,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36025.09375,1.9707376956939697,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36026.3984375,1.9721354246139526,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36027.70703125,1.97304105758667,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36029.015625,1.9726892709732056,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36030.32421875,1.9721169471740723,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36031.6328125,1.9727871417999268,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36032.94140625,1.974660873413086,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36034.25,1.9753384590148926,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36035.55859375,1.974888563156128,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36036.86328125,1.9747956991195679,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36038.171875,1.976700782775879,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36039.48046875,1.9801117181777954,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36040.78515625,1.9822492599487305,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36042.09765625,1.980709195137024,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36043.3984375,1.979951024055481,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36044.7109375,1.9807177782058716,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36046.01953125,1.9818754196166992,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36047.328125,1.9824700355529785,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36048.63671875,1.9820830821990967,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36049.94140625,1.9805939197540283,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36051.25,1.9804720878601074,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36052.55859375,1.9819257259368896,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36053.8671875,1.9821592569351196,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36055.17578125,1.9811909198760986,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36056.484375,1.9801007509231567,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36057.7890625,1.9800958633422852,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36059.1015625,1.9814335107803345,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36060.41015625,1.9820867776870728,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36061.71484375,1.9803797006607056,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36063.02734375,1.978555679321289,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36064.33203125,1.975927472114563,,,
,20cbc7c4-551c-4b02-813f-b661bd339c30,UV 1_280,36065.640625,1.9742177724838257,,,
